0, 0, 0.
0, 0, 0.
0, 0, 4.875.
0, 4.875, 191.33.
4.855, 191.31, 496.417.
191.408, 496.462, 776.159.
496.365, 776.159, 1010.918.
776.159, 1010.907, 1184.795.
1010.89, 1184.798, 1285.966.
1184.737, 1286.01, 1307.479.
1285.979, 1307.507, 1247.917.
1307.474, 1247.989, 1111.392.
1247.973, 1111.371, 907.194.
1111.353, 907.194, 649.236.
907.24, 649.217, 355.018.
649.247, 355.016, 66.82.
355.016, 66.679, 0.
66.75, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 4.996.
0, 4.994, 192.092.
4.996, 192.072, 496.798.
192.098, 496.798, 776.04.
496.807, 776.018, 1010.394.
776.001, 1010.407, 1184.076.
1010.408, 1184.032, 1285.096.
1184.032, 1285.087, 1306.702.
1285.087, 1306.706, 1247.16.
1306.807, 1247.16, 1110.802.
1247.122, 1110.806, 906.857.
1110.806, 906.817, 649.236.
906.817, 649.267, 355.629.
649.265, 355.583, 67.26.
355.498, 67.206, 0.
67.26, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 5.161.
0, 5.161, 192.783.
5.161, 192.783, 497.006.
192.798, 497.017, 775.858.
497.017, 775.849, 1009.988.
775.887, 1009.977, 1183.342.
1009.988, 1183.342, 1284.226.
1183.331, 1284.227, 1305.798.
1284.175, 1305.791, 1246.364.
1305.798, 1246.353, 1110.109.
1246.284, 1110.16, 906.548.
1110.161, 906.543, 649.267.
906.543, 649.289, 355.847.
649.267, 355.909, 67.798.
355.887, 67.744, 0.
67.733, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 5.276.
0, 5.296, 193.317.
5.296, 193.336, 497.217.
193.393, 497.217, 775.731.
497.217, 775.704, 1009.497.
775.69, 1009.485, 1182.697.
1009.497, 1182.656, 1283.426.
1182.67, 1283.347, 1304.702.
