25.422, 25.182, 24.983, 24.806, 24.695.
25.175, 24.983, 24.806, 24.697, 25.173.
24.943, 24.76, 24.637, 25.162, 26.413.
24.784, 24.637, 25.059, 26.413, 28.238.
24.706, 25.092, 26.162, 27.67, 29.046.
25.252, 26.413, 27.979, 29.437, 30.67.
26.242, 27.659, 28.962, 29.966, 30.674.
27.622, 28.986, 29.988, 30.674, 31.043.
29.259, 30.38, 31.228, 31.705, 31.871.
30.764, 31.605, 32.132, 32.313, 32.185.
31.842, 32.408, 32.642, 32.519, 32.105.
32.35, 32.541, 32.407, 31.987, 31.274.
32.501, 32.343, 31.899, 31.176, 30.173.
32.35, 31.899, 31.172, 30.182, 28.736.
31.899, 31.172, 30.173, 28.689, 27.798.
31.079, 30.082, 28.609, 27.669, 27.17.
30.173, 28.669, 27.75, 27.269, 26.878.
28.607, 27.697, 27.241, 26.855, 26.507.
27.755, 27.279, 26.887, 26.541, 26.19.
27.241, 26.837, 26.485, 26.161, 25.876.
26.822, 26.467, 26.137, 25.837, 25.565.
26.434, 26.125, 25.837, 25.565, 25.341.
26.08, 25.752, 25.454, 25.193, 24.983.
25.743, 25.455, 25.193, 24.983, 24.817.
25.454, 25.194, 24.983, 24.815, 24.695.
25.194, 24.963, 24.774, 24.635, 25.173.
24.983, 24.811, 24.685, 25.173, 26.413.
24.831, 24.7, 25.173, 26.413, 27.987.
24.706, 25.092, 26.28, 27.783, 29.226.
25.252, 26.464, 27.979, 29.364, 30.455.
26.481, 27.943, 29.347, 30.494, 31.337.
27.909, 29.459, 30.708, 31.606, 32.214.
29.459, 30.674, 31.605, 32.214, 32.454.
30.764, 31.605, 32.132, 32.336, 32.205.
31.67, 32.214, 32.426, 32.307, 31.899.
32.042, 32.214, 32.09, 31.697, 31.021.
32.193, 32.018, 31.599, 30.974, 30.01.
32.162, 31.793, 31.176, 30.252, 28.818.
31.871, 31.222, 30.252, 28.689, 27.798.
31.25, 30.274, 28.747, 27.757, 27.242.
30.343, 28.857, 27.889, 27.411, 26.987.
28.629, 27.663, 27.182, 26.809, 26.477.
27.687, 27.22, 26.817, 26.465, 26.139.
27.242, 26.837, 26.477, 26.161, 25.876.
26.837, 26.496, 26.171, 25.867, 25.599.
26.413, 26.079, 25.772, 25.499, 25.265.
26.051, 25.751, 25.483, 25.252, 25.046.
25.711, 25.44, 25.194, 24.983, 24.817.
25.406, 25.163, 24.954, 24.796, 24.676.
25.175, 24.954, 24.778, 24.635, 25.173.
24.954, 24.778, 24.635, 25.173, 26.413.
24.806, 24.697, 25.254, 26.583, 28.238.
24.601, 25.05, 26.313, 27.959, 29.317.
24.984, 26.162, 27.753, 29.259, 30.455.
26.662, 28.347, 29.869, 31.095, 32.073.
28.659, 30.252, 31.506, 32.399, 32.964.
30.664, 31.805, 32.742, 33.342, 33.605.
32.309, 33.285, 33.905, 34.265, 34.235.
33.328, 33.932, 34.265, 34.216, 33.796.
33.905, 34.221, 34.186, 33.793, 33.046.
34.221, 34.185, 33.793, 33.089, 31.974.
34.09, 33.643, 32.842, 31.684, 29.846.
33.67, 32.884, 31.773, 29.849, 28.798.
33.014, 31.881, 29.889, 28.837, 28.218.
31.799, 29.869, 28.837, 28.219, 27.687.
29.857, 28.837, 28.254, 27.744, 27.285.
28.837, 28.219, 27.697, 27.241, 26.82.
28.231, 27.711, 27.241, 26.809, 26.414.
27.751, 27.314, 26.909, 26.525, 26.17.
27.261, 26.817, 26.407, 26.031, 25.699.
26.855, 26.477, 26.122, 25.809, 25.546.
26.464, 26.118, 25.809, 25.534, 25.29.
26.07, 25.752, 25.482, 25.242, 25.035.
25.772, 25.517, 25.29, 25.092, 25.557.
25.455, 25.221, 25.025, 25.534, 27.043.
25.221, 25.025, 25.557, 27.066, 28.987.
25.03, 25.604, 27.254, 29.347, 31.281.
25.356, 26.809, 28.747, 30.494, 31.973.
27.489, 29.657, 31.408, 32.842, 33.941.
29.097, 30.808, 32.221, 33.099, 33.642.
30.708, 32.073, 33.026, 33.606, 33.905.
31.582, 32.342, 32.771, 32.871, 32.656.
32.042, 32.284, 32.238, 31.987, 31.499.
32.742, 32.882, 32.742, 32.343, 31.697.
33.059, 32.963, 32.599, 31.973, 31.042.
32.871, 32.405, 31.721, 30.728, 29.298.
32.45, 31.791, 30.808, 29.289, 28.298.
31.842, 30.808, 29.297, 28.259, 27.798.
30.884, 29.297, 28.297, 27.837, 27.438.
29.089, 28.091, 27.606, 27.191, 26.811.
28.344, 27.855, 27.444, 27.064, 26.706.
27.667, 27.241, 26.855, 26.497, 26.16.
27.241, 26.837, 26.465, 26.122, 25.801.
26.855, 26.499, 26.161, 25.837, 25.557.
26.55, 26.233, 25.93, 25.657, 25.423.
26.194, 25.913, 25.657, 25.44, 25.25.
25.867, 25.599, 25.373, 25.182, 25.014.
25.604, 25.39, 25.213, 25.059, 25.557.
25.311, 25.107, 24.954, 25.494, 26.854.
25.113, 24.954, 25.494, 26.909, 28.626.
24.954, 25.456, 26.857, 28.437, 29.917.
25.473, 26.857, 28.437, 29.869, 31.073.
26.909, 28.486, 29.867, 30.954, 31.673.
28.259, 29.669, 30.808, 31.605, 32.113.
29.897, 30.974, 31.705, 32.221, 32.394.
30.984, 31.673, 32.113, 32.202, 32.018.
32.09, 32.605, 32.842, 32.784, 32.415.
32.742, 33.035, 33.022, 32.706, 32.118.
33.099, 33.097, 32.805, 32.214, 31.234.
33.059, 32.721, 32.113, 31.179, 29.498.
32.67, 31.987, 30.984, 29.259, 28.226.
31.973, 30.984, 29.359, 28.317, 27.812.
30.984, 29.397, 28.389, 27.889, 27.484.
29.489, 28.389, 27.867, 27.444, 27.061.
28.389, 27.887, 27.484, 27.107, 26.772.
27.716, 27.287, 26.909, 26.561, 26.229.
27.281, 26.909, 26.574, 26.239, 25.929.
26.837, 26.477, 26.147, 25.837, 25.565.
26.42, 26.099, 25.811, 25.557, 25.341.
26.005, 25.683, 25.406, 25.161, 24.954.
25.684, 25.406, 25.161, 24.954, 24.796.
25.331, 25.072, 24.854, 24.697, 25.284.
25.03, 24.806, 24.635, 25.254, 26.854.
24.841, 24.697, 25.254, 26.809, 28.606.
24.706, 25.254, 26.723, 28.489, 30.26.
25.252, 26.713, 28.489, 30.252, 31.573.
26.809, 28.659, 30.252, 31.593, 32.592.
28.659, 30.252, 31.606, 32.508, 33.057.
30.454, 31.805, 32.871, 33.605, 33.974.
31.882, 32.871, 33.506, 33.806, 33.796.
33.049, 33.705, 34.02, 34.021, 33.698.
33.61, 33.905, 33.873, 33.505, 32.831.
34.021, 34.042, 33.697, 33.045, 32.043.
33.933, 33.605, 32.933, 31.932, 30.044.
33.555, 32.871, 31.871, 29.985, 28.811.
33.014, 32.113, 30.252, 29.089, 28.436.
31.973, 29.979, 28.857, 28.219, 27.687.
30.252, 29.089, 28.459, 27.957, 27.485.
28.909, 28.285, 27.774, 27.321, 26.897.
28.285, 27.755, 27.281, 26.837, 26.425.
27.697, 27.241, 26.809, 26.407, 26.042.
27.209, 26.809, 26.437, 26.093, 25.783.
26.655, 26.23, 25.837, 25.493, 25.193.
26.223, 25.837, 25.49, 25.193, 24.938.
25.857, 25.528, 25.252, 25.019, 24.836.
25.54, 25.274, 25.037, 24.853, 25.359.
25.254, 25.025, 24.831, 25.356, 26.838.
24.991, 24.806, 25.356, 26.909, 29.046.
24.831, 25.356, 26.909, 28.94, 30.706.
25.252, 26.809, 28.799, 30.49, 31.854.
27.489, 29.459, 31.095, 32.394, 33.342.
29.657, 31.409, 32.842, 33.842, 34.457.
31.482, 32.842, 33.842, 34.462, 34.775.
33.026, 34.042, 34.705, 35.09, 35.113.
33.843, 34.442, 34.785, 34.742, 34.332.
34.501, 34.854, 34.843, 34.465, 33.721.
34.705, 34.656, 34.25, 33.541, 32.542.
34.57, 34.16, 33.432, 32.393, 30.459.
34.091, 33.343, 32.25, 30.454, 29.298.
33.25, 32.158, 30.354, 29.209, 28.539.
32.162, 30.254, 29.089, 28.415, 27.867.
30.246, 29.089, 28.417, 27.867, 27.38.
29.093, 28.415, 27.837, 27.314, 26.85.
28.354, 27.809, 27.314, 26.874, 26.477.
27.867, 27.381, 26.93, 26.514, 26.122.
27.391, 26.957, 26.543, 26.159, 25.818.
26.909, 26.487, 26.099, 25.771, 25.488.
26.525, 26.157, 25.837, 25.565, 25.341.
26.163, 25.837, 25.544, 25.293, 25.096.
25.822, 25.544, 25.293, 25.072, 25.672.
25.56, 25.322, 25.13, 25.706, 27.438.
25.322, 25.13, 25.706, 27.434, 29.437.
25.135, 25.772, 27.459, 29.657, 31.521.
25.664, 27.434, 29.489, 31.293, 32.684.
