26.45, 26.272, 26.09, 25.929, 25.836.
26.135, 25.969, 25.837, 25.69, 26.17.
25.965, 25.808, 25.672, 26.052, 27.087.
25.809, 25.67, 26.052, 27.057, 28.227.
25.682, 26.051, 27.038, 28.299, 29.601.
25.975, 26.959, 28.227, 29.657, 30.77.
27.426, 28.749, 29.946, 30.862, 31.535.
28.769, 29.897, 30.808, 31.508, 31.961.
30.361, 31.307, 32.02, 32.506, 32.703.
32.021, 32.871, 33.436, 33.675, 33.585.
33.097, 33.606, 33.806, 33.735, 33.362.
33.606, 33.805, 33.706, 33.317, 32.683.
33.783, 33.642, 33.231, 32.542, 31.485.
33.735, 33.342, 32.683, 31.606, 29.806.
33.221, 32.506, 31.485, 29.837, 28.828.
32.45, 31.409, 29.769, 28.779, 28.297.
31.195, 29.639, 28.739, 28.254, 27.837.
29.769, 28.837, 28.356, 27.938, 27.574.
28.837, 28.337, 27.938, 27.583, 27.246.
28.459, 28.087, 27.719, 27.381, 27.064.
28.007, 27.607, 27.234, 26.903, 26.603.
27.674, 27.346, 27.036, 26.748, 26.502.
27.381, 27.087, 26.809, 26.553, 26.332.
27.06, 26.803, 26.583, 26.384, 26.19.
26.761, 26.507, 26.285, 26.096, 25.93.
26.491, 26.262, 26.055, 25.887, 26.44.
26.242, 26.031, 25.837, 26.354, 27.838.
26.08, 25.917, 26.354, 27.879, 29.657.
25.919, 26.354, 27.797, 29.459, 30.976.
26.242, 27.489, 29.057, 30.454, 31.603.
27.769, 29.377, 30.862, 32.021, 32.871.
29.029, 30.455, 31.606, 32.482, 33.057.
30.474, 31.606, 32.506, 33.057, 33.321.
31.871, 32.706, 33.261, 33.464, 33.382.
33.057, 33.706, 34.08, 34.16, 33.891.
33.45, 33.675, 33.592, 33.184, 32.542.
33.771, 33.706, 33.342, 32.699, 31.651.
33.935, 33.606, 32.973, 31.987, 30.289.
33.67, 33.057, 32.113, 30.482, 29.407.
33.28, 32.362, 30.833, 29.467, 28.837.
32.49, 31.075, 29.479, 28.837, 28.377.
30.784, 29.467, 28.879, 28.449, 28.076.
29.057, 28.521, 28.095, 27.719, 27.365.
28.729, 28.281, 27.867, 27.495, 27.147.
28.251, 27.875, 27.496, 27.147, 26.836.
27.837, 27.483, 27.147, 26.837, 26.553.
27.455, 27.114, 26.809, 26.541, 26.311.
27.135, 26.837, 26.553, 26.309, 26.098.
26.817, 26.553, 26.315, 26.098, 25.91.
26.607, 26.381, 26.181, 25.975, 26.425.
26.354, 26.161, 25.975, 26.407, 27.837.
26.175, 25.983, 26.437, 27.899, 29.657.
25.983, 26.413, 27.899, 29.799, 31.499.
26.242, 27.459, 29.057, 30.454, 31.699.
27.939, 29.617, 31.079, 32.292, 33.057.
29.897, 31.409, 32.696, 33.696, 34.261.
31.806, 33.057, 34.001, 34.685, 35.021.
33.097, 34.085, 34.771, 35.16, 35.16.
34.225, 34.921, 35.252, 35.26, 34.895.
34.805, 35.16, 35.16, 34.784, 34.101.
35.228, 35.16, 34.721, 33.985, 32.932.
34.954, 34.521, 33.806, 32.699, 30.798.
34.555, 33.799, 32.699, 30.906, 29.797.
33.932, 32.842, 30.956, 29.799, 29.257.
33.017, 31.028, 29.939, 29.356, 28.876.
30.956, 29.837, 29.279, 28.817, 28.394.
29.837, 29.259, 28.757, 28.307, 27.887
29.284, 28.817, 28.393, 28.021, 27.679.
28.837, 28.447, 28.076, 27.717, 27.38.
28.354, 27.953, 27.584, 27.234, 26.902.
27.975, 27.627, 27.31, 27.031, 26.779.
27.627, 27.314, 27.043, 26.804, 26.594.
27.262, 26.975, 26.723, 26.517, 26.322.
26.971, 26.723, 26.517, 26.315, 26.83.
26.723, 26.507, 26.309, 26.723, 28.437.
26.491, 26.337, 26.806, 28.459, 30.355.
26.308, 26.623, 27.965, 29.817, 31.485.
26.704, 28.299, 30.254, 31.973, 33.421.
28.399, 30.274, 31.973, 33.407, 34.468.
29.897, 31.409, 32.542, 33.372, 33.871.
31.299, 32.506, 33.45, 34.05, 34.321.
31.871, 32.406, 32.806, 32.871, 32.742.
32.316, 32.604, 32.652, 32.462, 32.055.
33.057, 33.097, 32.965, 32.631, 32.069.
33.085, 32.871, 32.462, 31.831, 31.021.
33.085, 32.642, 32.021, 31.231, 29.917.
32.93, 32.406, 31.606, 30.362, 29.046.
32.43, 31.606, 30.284, 29.057, 28.467.
31.468, 30.193, 29.089, 28.579, 28.178.
29.837, 28.917, 28.449, 28.096, 27.807.
28.899, 28.459, 28.095, 27.779, 27.486.
28.499, 28.147, 27.826, 27.495, 27.181.
28.081, 27.715, 27.381, 27.096, 26.835.
27.765, 27.447, 27.147, 26.86, 26.605.
27.482, 27.193, 26.903, 26.623, 26.384.
27.217, 26.953, 26.716, 26.517, 26.332.
26.953, 26.723, 26.521, 26.337, 26.19.
26.701, 26.494, 26.322, 26.181, 26.623.
26.505, 26.337, 26.19, 26.623, 27.828.
26.341, 26.19, 26.602, 27.667, 28.967.
26.175, 26.547, 27.627, 28.979, 30.24.
26.492, 27.499, 28.797, 29.979, 30.98.
27.769, 29.047, 30.274, 31.292, 31.973.
29.277, 30.474, 31.506, 32.328, 32.871.
30.774, 31.806, 32.542, 33.057, 33.318.
32.042, 32.871, 33.362, 33.606, 33.542.
33.057, 33.606, 33.907, 33.933, 33.641.
33.61, 33.805, 33.806, 33.552, 33.029.
34.021, 33.973, 33.643, 33.017, 32.113.
34.062, 33.722, 33.097, 32.145, 30.336.
33.705, 33.057, 32.101, 30.362, 29.437.
33.057, 32.101, 30.362, 29.367, 28.876.
31.973, 30.362, 29.299, 28.837, 28.437.
30.254, 29.279, 28.787, 28.355, 27.973.
29.089, 28.629, 28.227, 27.875, 27.548.
28.629, 28.227, 27.875, 27.553, 27.246.
28.252, 27.914, 27.594, 27.299, 27.021.
27.867, 27.51, 27.17, 26.867, 26.605.
27.555, 27.242, 26.953, 26.7, 26.5.
27.242, 26.972, 26.723, 26.517, 26.311.
26.909, 26.646, 26.417, 26.225, 26.055.
26.671, 26.477, 26.322, 26.19, 26.623.
26.381, 26.181, 25.979, 26.354, 27.638.
26.175, 25.983, 26.409, 27.767, 29.337.
26.06, 26.437, 27.639, 29.089, 30.455.
26.491, 27.667, 29.089, 30.361, 31.409.
27.769, 29.277, 30.706, 31.973, 32.871.
29.047, 30.455, 31.606, 32.472, 33.057.
30.864, 32.042, 33.057, 33.706, 34.021.
32.291, 33.097, 33.606, 33.841, 33.841.
33.097, 33.606, 33.841, 33.841, 33.542.
33.78, 34.021, 33.973, 33.675, 33.046.
34.221, 34.185, 33.831, 33.196, 32.235.
34.187, 33.831, 33.196, 32.256, 30.397.
33.973, 33.353, 32.409, 30.806, 29.712.
33.54, 32.642, 30.917, 29.639, 29.057.
32.82, 31.028, 29.837, 29.289, 28.837.
31.35, 29.837, 29.089, 28.617, 28.227.
29.639, 29.079, 28.627, 28.227, 27.867
29.079, 28.629, 28.227, 27.838, 27.485.
28.629, 28.227, 27.855, 27.494, 27.152.
28.209, 27.874, 27.553, 27.246, 26.953.
27.753, 27.422, 27.114, 26.837, 26.603.
27.381, 27.079, 26.809, 26.576, 26.384.
27.052, 26.803, 26.583, 26.395, 26.253.
26.723, 26.481, 26.272, 26.093, 26.531.
26.496, 26.28, 26.107, 26.531, 27.828.
26.272, 26.093, 26.509, 27.909, 29.657.
26.07, 26.362, 27.667, 29.367, 31.085.
25.965, 26.901, 28.427, 29.917, 31.351.
28.459, 30.274, 31.937, 33.057, 34.061.
30.474, 32.249, 33.679, 34.605, 35.228.
32.291, 33.641, 34.651, 35.329, 35.635.
33.512, 34.541, 35.16, 35.508, 35.535.
34.326, 34.921, 35.252, 35.265, 34.913.
35.001, 35.309, 35.26, 34.854, 34.185.
35.49, 35.528, 35.242, 34.604, 33.631.
35.43, 35.095, 34.432, 33.382, 31.599.
35.05, 34.474, 33.506, 31.675, 30.455.
34.309, 33.291, 31.374, 30.181, 29.574.
33.057, 31.028, 29.939, 29.285, 28.758.
30.974, 29.867, 29.259, 28.755, 28.315.
29.867, 29.259, 28.755, 28.291, 27.886.
29.284, 28.756, 28.281, 27.867, 27.485.
28.837, 28.393, 27.986, 27.627, 27.287.
28.457, 28.076, 27.719, 27.381, 27.093.
28.072, 27.692, 27.314, 26.973, 26.697.
27.692, 27.346, 27.043, 26.774, 26.541.
27.361, 27.064, 26.809, 26.584, 26.384.
27.052, 26.803, 26.584, 26.384, 26.946.
26.761, 26.531, 26.337, 26.909, 28.626.
26.491, 26.313, 26.857, 28.459, 30.355.
26.272, 26.803, 28.459, 30.254, 31.881.
26.704, 28.499, 30.455, 32.309, 33.695.
28.399, 30.274, 31.936, 33.057, 34.061.
29.897, 31.606, 33.057, 34.202, 35.078.
31.409, 32.651, 33.641, 34.261, 34.541.
32.78, 33.819, 34.442, 34.775, 34.781.
33.871, 34.462, 34.775, 34.775, 34.432.
34.45, 34.775, 34.782, 34.434, 33.732.
34.582, 34.484, 34.074, 33.382, 32.374.
34.37, 33.932, 33.28, 32.353, 30.833.
33.853, 33.178, 32.184, 30.492, 29.497.
33.017, 31.973, 30.254, 29.357, 28.837.
31.913, 30.254, 29.279, 28.779, 28.354.
30.254, 29.279, 28.779, 28.355, 27.987.
29.479, 29.017, 28.609, 28.227, 27.87.
28.975, 28.583, 28.227, 27.887, 27.549.
28.629, 28.281, 27.953, 27.643, 27.346.
28.217, 27.878, 27.553, 27.234, 26.953.
27.837, 27.493, 27.162, 26.867, 26.603.
27.492, 27.162, 26.867, 26.605, 26.389.
27.242, 26.975, 26.723, 26.517, 26.311.
26.971, 26.765, 26.594, 26.435, 26.836.
26.771, 26.594, 26.435, 26.85, 28.437.
26.555, 26.403, 26.803, 28.277, 29.828.
26.372, 26.809, 28.259, 29.837, 31.373.
26.85, 28.259, 29.837, 31.373, 32.492.
27.979, 29.459, 30.808, 31.973, 32.871.
29.047, 30.274, 31.342, 32.106, 32.529.
30.274, 31.309, 32.106, 32.606, 32.819.
30.974, 31.599, 31.973, 32.02, 31.921.
31.66, 32.02, 32.096, 31.973, 31.651.
32.08, 32.139, 31.987, 31.654, 31.121.
32.022, 31.851, 31.482, 30.932, 30.244.
31.98, 31.599, 31.021, 30.244, 29.046.
31.73, 31.177, 30.403, 29.279, 28.437.
31.221, 30.433, 29.279, 28.437, 28.021.
30.394, 29.089, 28.239, 27.837, 27.521.
28.917, 28.091, 27.739, 27.447, 27.17.
28.242, 27.878, 27.595, 27.346, 27.103.
27.837, 27.51, 27.202, 26.903, 26.623.
27.54, 27.262, 26.982, 26.722, 26.496.
