0, 0, 0.
0, 0, 0.
0, 0, 0.843.
0, 0.843, 44.068.
0.843, 44.086, 147.051.
49.087, 175.897, 319.087.
179.327, 321.061, 449.798.
339.099, 489.099, 589.586.
499.099, 615.039, 685.753.
599.586, 649.087, 649.087.
668.586, 666.587, 617.091.
670.505, 617.091, 508.498.
616.061, 518.277, 388.377.
519.419, 398.419, 259.037.
378.409, 239.037, 107.006.
238.409, 109.037, 13.018.
109.349, 14.495, 0.
13.013, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.552.
0, 0.552, 43.941.
0.749, 53.602, 188.628.
49.067, 177.509, 318.409.
159.327, 299.039, 431.061.
288.739, 418.739, 524.9.
418.217, 519.217, 573.539.
519.397, 574.686, 574.686.
558.409, 558.409, 505.847.
594.086, 547.031, 449.798.
558.739, 464.157, 359.067.
508.277, 377.959, 239.398.
398.729, 259.087, 117.007.
248.799, 109.099, 14.226.
117.957, 16.489, 0.
16.369, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.697.
0, 0.697, 54.068.
0.749, 53.602, 185.659.
58.369, 198.409, 359.067.
208.409, 372.015, 519.476.
388.415, 539.327, 663.4.
539.327, 670.883, 745.015.
639.327, 696.71, 695.793.
694.82, 696.505, 639.376.
696.505, 636.505, 539.398.
669.739, 572.031, 438.397.
558.409, 428.209, 279.087.
407.499, 259.099, 118.094.
268.409, 119.209, 16.409.
118.349, 16.489, 0.
17.037, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.961.
0, 0.961, 53.652.
0.961, 54.088, 173.067.
59.067, 199.067, 353.067.
189.327, 340.315, 499.798.
299.039, 418.217, 521.674.
418.217, 519.217, 575.462.
468.409, 508.209, 519.398.
519.419, 529.419, 509.426.
549.377, 519.487, 444.154.
518.277, 437.322, 325.045.
438.409, 334.782, 219.067.
329.037, 219.037, 102.924.
