0, 0, 0.
0, 0, 0.
0, 0, 4.853.
0, 4.853, 191.33.
4.853, 191.311, 496.451.
191.311, 496.456, 776.17.
496.401, 776.169, 1010.815.
776.17, 1010.806, 1184.857.
1010.806, 1184.899, 1285.987.
1184.737, 1285.983, 1307.374.
1285.959, 1307.494, 1247.987.
1307.472, 1247.986, 1111.474.
1247.931, 1111.467, 907.204.
1111.417, 907.211, 649.278.
907.404, 649.249, 355.078.
649.219, 355.037, 66.679.
355.037, 66.685, 0.
66.685, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 4.992.
0, 4.991, 192.007.
4.991, 192.011, 496.651.
192.005, 496.656, 776.018.
496.67, 776.009, 1010.474.
775.847, 1010.474, 1184.002.
1010.356, 1184.005, 1285.078.
1184.005, 1285.067, 1306.696.
1285.067, 1306.699, 1247.158.
1306.661, 1247.158, 1110.815.
1247.158, 1110.815, 906.847.
1110.815, 906.969, 649.246.
906.969, 649.249, 355.485.
649.247, 355.556, 67.123.
355.456, 67.184, 0.
67.147, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 5.13.
0, 5.13, 192.791.
5.103, 192.791, 497.065.
192.791, 497.059, 775.806.
497.016, 775.852, 1009.987.
775.852, 1009.987, 1183.342.
1009.987, 1183.25, 1284.278.
1183.25, 1284.247, 1305.796.
1284.219, 1305.795, 1246.396.
1305.701, 1246.374, 1110.173.
1246.368, 1110.162, 906.495.
1110.162, 906.456, 649.278.
906.656, 649.237, 355.959.
649.273, 355.908, 67.747.
355.905, 67.717, 0.
67.749, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 0.
0, 0, 5.263.
0, 5.263, 193.394.
5.263, 193.394, 497.159.
193.363, 497.159, 775.795.
497.159, 775.791, 1009.479.
775.77, 1009.609, 1182.697.
1009.474, 1182.699, 1283.467.
1182.64, 1283.362, 1304.803.
