26.45, 26.253, 26.062.
26.131, 25.929, 25.754.
25.949, 25.774, 25.645.
25.791, 25.657, 26.253.
25.732, 26.181, 27.434.
25.959, 26.959, 28.298.
27.444, 28.899, 30.26.
28.769, 29.879, 30.711.
30.472, 31.506, 32.342.
32.021, 32.871, 33.437.
33.057, 33.642, 33.921.
33.606, 33.907, 33.819.
33.805, 33.706, 33.342.
33.706, 33.353, 32.742.
33.184, 32.462, 31.473.
32.45, 31.462, 29.706.
31.409, 29.739, 28.836.
29.889, 28.917, 28.476.
28.889, 28.381, 27.977.
28.455, 28.072, 27.697.
28.007, 27.606, 27.257.
27.671, 27.319, 26.996.
27.354, 27.043, 26.764.
27.08, 26.809, 26.583.
26.75, 26.486, 26.26.
26.507, 26.281, 26.093.
26.253, 26.043, 25.878.
26.07, 25.909, 26.34.
25.969, 26.491, 27.836.
26.242, 27.479, 29.097.
27.697, 29.347, 30.857.
28.909, 30.274, 31.421.
30.474, 31.606, 32.462.
31.933, 32.842, 33.343.
32.842, 33.342, 33.502.
33.35, 33.508, 33.407.
33.805, 33.805, 33.527.
33.907, 33.605, 33.036.
33.73, 33.097, 32.171.
33.24, 32.353, 30.669.
32.542, 31.307, 29.706.
30.956, 29.639, 29.097.
29.259, 28.719, 28.297.
28.7, 28.291, 27.938.
28.251, 27.867, 27.494.
27.837, 27.494, 27.162.
27.459, 27.131, 26.828.
27.131, 26.817, 26.541.
26.837, 26.594, 26.386.
26.605, 26.391, 26.181.
26.354, 26.16, 25.986.
26.17, 25.981, 26.426.
25.983, 26.409, 27.836.
26.242, 27.679, 29.337.
27.939, 29.609, 31.079.
29.909, 31.506, 32.871.
31.806, 33.044, 34.041.
33.044, 33.987, 34.721.
34.25, 34.905, 35.26.
34.705, 35.001, 35.022.
35.16, 35.16, 34.785.
35.012, 34.594, 33.831.
34.605, 33.907, 32.842.
33.907, 32.842, 30.857.
33.029, 31.123, 29.917.
30.974, 29.739, 29.097.
29.889, 29.281, 28.796.
29.294, 28.837, 28.437.
28.819, 28.391, 27.977.
28.344, 27.943, 27.584.
27.969, 27.679, 27.399.
27.601, 27.259, 26.956.
27.253, 26.953, 26.704.
26.953, 26.697, 26.464.
26.704, 26.464, 26.253.
26.482, 26.317, 26.857.
26.281, 26.605, 27.837.
26.802, 28.299, 30.263.
28.605, 30.651, 32.421.
29.909, 31.606, 33.048.
31.299, 32.506, 33.435.
32.139, 33.057, 33.502.
32.235, 32.482, 32.382.
33.044, 33.097, 32.871.
33.19, 33.057, 32.651.
33.17, 32.783, 32.174.
32.842, 32.25, 31.371.
32.45, 31.606, 30.355.
31.442, 29.979, 28.966.
29.889, 28.917, 28.437.
28.889, 28.415, 28.076.
28.499, 28.152, 27.837.
28.108, 27.77, 27.455.
27.765, 27.409, 27.122.
27.481, 27.193, 26.938.
27.209, 26.953, 26.721.
26.953, 26.723, 26.535.
26.73, 26.541, 26.377.
26.482, 26.31, 26.145.
26.341, 26.19, 26.627.
26.194, 26.704, 27.798.
26.704, 27.879, 29.238.
27.697, 29.047, 30.265.
29.299, 30.674, 31.671.
30.79, 31.973, 32.871.
32.021, 32.871, 33.373.
33.026, 33.542, 33.821.
33.606, 33.907, 33.916.
34.022, 33.964, 33.635.
34.062, 33.743, 33.096.
33.73, 33.099, 32.174.
33.049, 32.123, 30.26.
32.062, 30.364, 29.297.
30.274, 29.259, 28.736.
29.089, 28.615, 28.209.
28.619, 28.227, 27.886.
28.251, 27.904, 27.594.
27.907, 27.594, 27.287.
27.55, 27.241, 26.956.
27.22, 26.904, 26.635.
26.905, 26.655, 26.435.
26.67, 26.464, 26.29.
26.37, 26.181, 25.996.
26.163, 25.981, 26.426.
26.001, 26.362, 27.648.
26.362, 27.489, 28.836.
27.797, 29.259, 30.674.
29.089, 30.474, 31.571.
30.854, 32.042, 32.871.
32.235, 33.097, 33.541.
33.057, 33.506, 33.675.
33.706, 33.933, 33.835.
34.16, 34.16, 33.831.
34.19, 33.831, 33.196.
34.021, 33.437, 32.542.
33.606, 32.762, 31.027.
32.842, 31.037, 29.497.
31.35, 29.839, 29.097.
29.609, 28.979, 28.497.
29.077, 28.617, 28.238.
28.619, 28.244, 27.897.
28.191, 27.837, 27.494.
27.753, 27.409, 27.122.
27.33, 26.982, 26.689.
27.05, 26.75, 26.486.
26.723, 26.464, 26.253.
26.482, 26.253, 26.061.
26.261, 26.093, 26.434.
26.07, 26.426, 27.837.
26.242, 27.499, 29.097.
28.447, 30.263, 31.921.
30.472, 32.259, 33.681.
32.309, 33.642, 34.721.
33.45, 34.485, 35.075.
34.291, 34.905, 35.228.
35.022, 35.413, 35.413.
35.46, 35.464, 35.098.
35.42, 35.075, 34.434.
34.954, 34.25, 33.261.
34.25, 33.261, 31.35.
33.044, 31.037, 29.971.
30.974, 29.889, 29.297.
29.889, 29.295, 28.796.
29.277, 28.771, 28.311.
28.837, 28.407, 27.986.
28.447, 28.095, 27.77.
28.081, 27.723, 27.392.
27.721, 27.389, 27.096.
27.341, 27.043, 26.789.
27.05, 26.802, 26.593.
26.75, 26.5, 26.293.
26.511, 26.332, 26.897.
26.272, 26.837, 28.437.
26.801, 28.399, 30.265.
28.499, 30.362, 31.961.
29.797, 31.378, 32.671.
31.299, 32.506, 33.437.
32.606, 33.642, 34.343.
33.78, 34.25, 34.485.
34.35, 34.605, 34.571.
34.62, 34.584, 34.19.
34.35, 33.913, 33.261.
33.85, 33.17, 32.123.
33.026, 32.07, 30.362.
31.842, 30.072, 29.297.
30.193, 29.259, 28.736.
29.499, 28.979, 28.543.
28.975, 28.574, 28.19.
28.619, 28.274, 27.946.
28.191, 27.837, 27.494.
27.837, 27.491, 27.162.
27.491, 27.161, 26.886.
27.22, 26.943, 26.704.
26.953, 26.717, 26.521.
26.73, 26.531, 26.337.
26.55, 26.377, 26.837.
26.372, 26.857, 28.297.
26.857, 28.259, 29.909.
27.939, 29.399, 30.716.
29.097, 30.474, 31.541.
29.979, 30.874, 31.471.
30.956, 31.496, 31.771.
31.62, 32.03, 32.02.
32.021, 32.116, 31.987.
32.08, 31.899, 31.462.
31.987, 31.653, 31.157.
31.73, 31.177, 30.362.
31.24, 30.454, 29.257.
30.494, 29.389, 28.476.
28.979, 28.254, 27.916.
28.221, 27.879, 27.594.
27.837, 27.543, 27.287.
27.495, 27.181, 26.887.
27.242, 26.982, 26.721.
26.953, 26.707, 26.486.
26.682, 26.464, 26.281.
26.435, 26.253, 26.093.
26.19, 25.981, 25.837.
25.982, 25.81, 25.695.
25.809, 25.666, 26.17.
25.692, 25.916, 26.828.
25.959, 26.909, 28.004.
27.414, 28.739, 29.816.
28.605, 29.769, 30.674.
29.797, 30.808, 31.521.
30.764, 31.409, 31.871.
31.42, 31.806, 31.961.
31.816, 32.05, 32.018.
32.009, 31.922, 31.621.
31.94, 31.596, 31.018.
31.653, 31.152, 30.362.
31.152, 30.392, 28.986.
30.361, 28.979, 28.154.
28.979, 28.181, 27.836.
28.244, 27.837, 27.499.
27.977, 27.679, 27.399.
27.837, 27.579, 27.331.
27.601, 27.337, 27.095.
27.253, 26.975, 26.704.
26.902, 26.623, 26.389.
26.594, 26.354, 26.16.
26.253, 26.019, 25.81.
25.982, 25.808, 25.666.
25.771, 25.598, 26.17.
25.622, 26.051, 27.253.
25.959, 26.959, 28.238.
27.494, 28.879, 30.086.
29.057, 30.362, 31.309.
30.392, 31.409, 32.259.
31.842, 32.706, 33.437.
32.78, 33.35, 33.641.
33.097, 33.214, 33.048.
33.097, 32.907, 32.522.
32.842, 32.422, 31.721.
32.35, 31.606, 30.669.
31.501, 30.475, 29.057.
30.606, 29.289, 28.626.
29.259, 28.499, 28.085.
28.499, 28.085, 27.736.
27.977, 27.594, 27.242.
27.694, 27.399, 27.114.
27.341, 27.036, 26.744.
27.08, 26.809, 26.574.
26.837, 26.599, 26.377.
26.594, 26.346, 26.125.
26.39, 26.19, 25.996.
26.161, 25.981, 25.837.
25.982, 25.848, 26.325.
25.828, 26.313, 27.601.
26.242, 27.499, 28.966.
27.687, 29.229, 30.674.
28.939, 30.263, 31.321.
30.274, 31.235, 31.871.
31.152, 31.871, 32.291.
31.871, 32.16, 32.202.
32.291, 32.384, 32.202.
32.35, 32.152, 31.721.
32.183, 31.742, 31.109.
31.853, 31.265, 30.362.
31.35, 30.475, 29.057.
30.494, 29.089, 28.257.
29.089, 28.259, 27.867.
28.279, 27.899, 27.579.
27.837, 27.485, 27.162.
27.55, 27.242, 26.956.
27.291, 27.043, 26.789.
27.05, 26.809, 26.583.
26.73, 26.477, 26.253.
26.482, 26.272, 26.093.
26.194, 25.977, 25.81.
25.982, 25.809, 25.667.
25.809, 25.697, 26.182.
25.672, 26.181, 27.438.
25.959, 26.959, 28.244.
27.434, 28.899, 30.173.
28.749, 29.869, 30.709.
30.274, 31.139, 31.871.
31.409, 32.062, 32.496.
31.933, 32.342, 32.485.
32.35, 32.409, 32.233.
32.705, 32.605, 32.261.
32.706, 32.382, 31.831.
32.45, 31.883, 30.989.
31.842, 30.974, 29.367.
30.971, 29.389, 28.426.
29.639, 28.639, 28.221.
28.609, 28.171, 27.812.
28.152, 27.817, 27.499.
27.837, 27.561, 27.287.
27.485, 27.181, 26.887.
27.135, 26.817, 26.543.
26.837, 26.567, 26.331.
26.599, 26.377, 26.19.
26.308, 26.098, 25.917.
26.098, 25.897, 25.728.
25.917, 25.774, 26.306.
25.809, 26.181, 27.436.
26.181, 27.436, 28.836.
27.474, 28.899, 30.173.
28.749, 29.909, 30.791.
30.274, 31.409, 32.309.
31.123, 31.871, 32.342.
31.753, 32.07, 32.09.
32.42, 32.583, 32.448.
33.026, 33.049, 32.771.
33.049, 32.742, 32.221.
32.842, 32.29, 31.473.
32.512, 31.606, 29.973.
31.753, 30.455, 29.097.
29.979, 28.837, 28.376.
28.769, 28.259, 27.878.
28.344, 27.975, 27.627.
27.977, 27.679, 27.386.
27.611, 27.307, 27.043.
27.22, 26.909, 26.644.
26.887, 26.605, 26.364.
26.605, 26.354, 26.147.
26.308, 26.095, 25.92.
26.147, 25.981, 25.837.
25.953, 25.809, 26.306.
25.809, 26.181, 27.436.
25.909, 26.909, 28.298.
27.679, 29.047, 30.462.
29.259, 30.674, 31.671.
30.474, 31.506, 32.291.
31.706, 32.506, 33.096.
32.506, 33.089, 33.255.
33.057, 33.309, 33.317.
33.207, 33.097, 32.742.
33.305, 32.987, 32.442.
33.026, 32.482, 31.651.
32.35, 31.462, 29.848.
31.258, 29.769, 28.836.
29.639, 28.713, 28.278.
28.715, 28.259, 27.878.
28.221, 27.867, 27.541.
27.827, 27.491, 27.162.
27.455, 27.147, 26.878.
27.096, 26.809, 26.543.
26.809, 26.543, 26.311.
26.491, 26.253, 26.046.
26.202, 25.972, 25.774.
25.982, 25.809, 25.645.
25.837, 25.697, 26.181.
25.761, 26.19, 27.486.
26.191, 27.447, 28.836.
27.434, 28.909, 30.086.
28.299, 29.499, 30.454.
29.499, 30.474, 31.292.
30.76, 31.606, 32.299.
31.202, 31.606, 31.771.
31.45, 31.553, 31.418.
31.45, 31.24, 30.791.
31.25, 30.854, 30.293.
30.774, 30.193, 29.378.
29.979, 29.057, 27.836.
29.079, 27.889, 27.242.
27.837, 27.242, 26.898.
27.242, 26.909, 26.635.
26.837, 26.561, 26.308.
26.594, 26.354, 26.125.
26.281, 26.043, 25.807.
25.982, 25.708, 25.472.
25.771, 25.564, 25.39.
25.572, 25.405, 25.252.
25.455, 25.322, 25.193.
25.374, 25.274, 25.193.
25.322, 25.29, 25.754.
25.372, 25.808, 26.656.
25.909, 26.909, 28.139.
26.809, 27.909, 28.977.
27.979, 29.037, 29.806.
29.423, 30.354, 31.018.
30.682, 31.409, 31.871.
31.152, 31.543, 31.656.
31.24, 31.24, 30.971.
31.193, 30.93, 30.438.
30.854, 30.422, 29.798.
30.265, 29.609, 28.716.
29.499, 28.609, 27.601.
28.739, 27.609, 27.103.
27.879, 27.242, 26.886.
27.436, 27.096, 26.808.
27.095, 26.809, 26.543.
26.887, 26.644, 26.4.
26.65, 26.415, 26.202.
26.45, 26.253, 26.062.
26.272, 26.08, 25.887.
26.107, 25.93, 25.754.
25.981, 25.889, 25.77.
25.91, 25.808, 25.706.
25.855, 25.754, 26.17.
25.828, 26.19, 26.926.
26.19, 26.939, 27.916.
26.959, 27.809, 28.603.
28.221, 29.347, 30.265.
29.057, 29.769, 30.274.
29.909, 30.394, 30.672.
30.474, 30.79, 30.874.
30.76, 30.832, 30.701.
30.874, 30.732, 30.392.
30.732, 30.394, 29.837.
30.455, 29.979, 29.278.
29.979, 29.238, 28.238.
29.277, 28.246, 27.617.
27.979, 27.254, 26.938.
27.499, 27.191, 26.956.
27.175, 26.982, 26.794.
26.905, 26.697, 26.486.
26.67, 26.464, 26.281.
26.38, 26.161, 25.966.
26.103, 25.887, 25.71.
25.953, 25.808, 25.697.
25.808, 25.682, 25.567.
25.631, 25.492, 25.372.
25.52, 25.422, 25.837.
25.455, 25.87, 26.723.
25.959, 26.909, 28.004.
26.939, 27.962, 28.878.
28.259, 29.277, 29.988.
29.617, 30.474, 31.136.
30.706, 31.408, 31.871.
31.42, 31.913, 32.126.
31.699, 31.813, 31.713.
31.805, 31.699, 31.331.
31.721, 31.409, 30.894.
31.184, 30.574, 29.658.
30.494, 29.639, 28.376.
29.639, 28.289, 27.616.
28.337, 27.616, 27.253.
27.767, 27.415, 27.147.
27.391, 27.122, 26.878.
27.096, 26.809, 26.543.
26.837, 26.579, 26.331.
26.59, 26.354, 26.147.
26.308, 26.098, 25.917.
26.08, 25.887, 25.691.
25.904, 25.708, 25.541.
25.761, 25.607, 25.495.
25.67, 25.566, 25.975.
25.572, 25.959, 26.936.
25.959, 26.909, 28.004.
26.939, 27.979, 28.966.
27.909, 28.909, 29.716.
28.909, 29.769, 30.38.
29.838, 30.482, 30.857.
30.362, 30.732, 30.874.
30.474, 30.525, 30.355.
30.582, 30.455, 30.161.
30.582, 30.265, 29.736.
30.444, 29.979, 29.298.
29.979, 29.289, 28.244.
