0, 0, 0, 0, 4.85.
0, 0, 0, 4.855, 191.405.
0, 0, 4.855, 191.402, 496.435.
0, 4.855, 191.402, 496.432, 776.123.
4.904, 191.31, 496.422, 776.149, 1010.919.
191.402, 496.462, 776.149, 1010.909, 1184.792.
496.365, 776.129, 1010.854, 1184.791, 1285.974.
776.112, 1010.854, 1184.791, 1285.979, 1307.476.
1010.88, 1184.807, 1285.968, 1307.499, 1247.887.
1184.737, 1285.972, 1307.507, 1247.904, 1111.392.
1285.979, 1307.507, 1247.909, 1111.391, 907.209.
1307.489, 1247.942, 1111.408, 907.209, 649.226.
1247.988, 1111.407, 907.213, 649.247, 355.078.
1111.432, 907.217, 649.247, 355.075, 66.695.
907.25, 649.247, 355.043, 66.697, 0.
649.236, 355.037, 66.697, 0, 0.
355.085, 66.746, 0, 0, 0.
66.803, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 4.994.
0, 0, 0, 4.994, 192.092.
0, 0, 4.994, 192.072, 496.685.
0, 4.994, 192.072, 496.697, 776.006.
4.994, 192.099, 496.704, 776.016, 1010.432.
192.097, 496.704, 776.011, 1010.408, 1184.092.
496.809, 776.011, 1010.407, 1184.112, 1285.096.
776.001, 1010.408, 1184.112, 1285.175, 1306.602.
1010.45, 1184.112, 1285.087, 1306.606, 1247.01.
1184.112, 1285.087, 1306.606, 1247.172, 1110.802.
1285.087, 1306.658, 1247.172, 1110.813, 906.857.
1306.653, 1247.184, 1110.802, 906.895, 649.268.
1247.24, 1110.813, 906.895, 649.247, 355.585.
1110.798, 906.898, 649.267, 355.598, 67.402.
906.895, 649.267, 355.587, 67.409, 0.
649.267, 355.575, 67.27, 0, 0.
355.585, 67.24, 0, 0, 0.
67.255, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 5.167.
0, 0, 0, 5.161, 192.792.
0, 0, 5.135, 192.791, 497.006.
0, 5.135, 192.791, 497.011, 775.838.
5.135, 192.791, 497.016, 775.874, 1009.987.
192.763, 497.016, 775.874, 1009.988, 1183.353.
497.005, 775.874, 1009.988, 1183.392, 1284.266.
775.874, 1009.988, 1183.406, 1284.128, 1305.729.
1009.987, 1183.342, 1284.128, 1305.807, 1246.374.
1183.35, 1284.237, 1305.798, 1246.332, 1110.108.
1284.128, 1305.857, 1246.384, 1110.119, 906.592.
1305.993, 1246.353, 1110.119, 906.575, 649.286.
1246.35, 1110.229, 906.571, 649.297, 355.878.
1110.219, 906.571, 649.297, 355.909, 67.736.
906.575, 649.297, 355.909, 67.747, 0.
649.298, 355.909, 67.747, 0, 0.
355.887, 67.764, 0, 0, 0.
67.747, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 5.274.
0, 0, 0, 5.274, 193.392.
0, 0, 5.274, 193.393, 497.217.
0, 5.294, 193.393, 497.217, 775.695.
5.307, 193.393, 497.217, 775.704, 1009.476.
193.393, 497.217, 775.695, 1009.489, 1182.656.
497.217, 775.695, 1009.478, 1182.652, 1283.417.
775.75, 1009.474, 1182.652, 1283.407, 1304.798.
1009.478, 1182.702, 1283.407, 1304.898, 1245.564.
1182.67, 1283.407, 1304.798, 1245.564, 1109.603.
1283.391, 1304.854, 1245.564, 1109.609, 906.209.
1304.791, 1245.564, 1109.607, 906.209, 649.326.
1245.57, 1109.609, 906.217, 649.327, 356.396.
1109.609, 906.217, 649.327, 356.396, 68.247.
906.253, 649.347, 356.395, 68.247, 0.
649.349, 356.393, 68.247, 0, 0.
356.396, 68.247, 0, 0, 0.
68.247, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 5.393.
0, 0, 0, 5.393, 193.967.
0, 0, 5.393, 193.964, 497.395.
0, 5.394, 193.964, 497.395, 775.565.
5.393, 193.964, 497.395, 775.559, 1008.987.
194.016, 497.395, 775.559, 1009.023, 1181.972.
497.447, 775.559, 1008.987, 1181.972, 1282.626.
775.501, 1008.987, 1181.972, 1282.609, 1304.008.
1008.987, 1181.972, 1282.609, 1304.008, 1244.875.
1181.95, 1282.607, 1304.008, 1244.856, 1109.046.
1282.49, 1304.008, 1244.854, 1109.047, 905.937.
1304.008, 1244.854, 1109.029, 905.895, 649.346.
1244.88, 1109.053, 905.909, 649.366, 356.797.
1109.024, 905.909, 649.358, 356.797, 68.704.
905.918, 649.367, 356.797, 68.7, 0.
649.367, 356.797, 68.707, 0, 0.
356.815, 68.734, 0, 0, 0.
68.707, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 0.
0, 0, 0, 0, 5.528.
0, 0, 0, 5.534, 194.592.
0, 0, 5.534, 194.54, 497.604.
0, 5.534, 194.52, 497.614, 775.419.
5.534, 194.592, 497.634, 775.423, 1008.609.
194.552, 497.615, 775.429, 1008.609, 1181.392.
497.649, 775.416, 1008.609, 1181.392, 1281.727.
775.45, 1008.609, 1181.392, 1281.816, 1303.209.
1008.609, 1181.392, 1281.775, 1303.227, 1244.027.
1181.392, 1281.716, 1303.227, 1244.098, 1108.476.
1281.79, 1303.227, 1244.027, 1108.499, 905.698.
1303.231, 1244.011, 1108.489, 905.654, 649.367.
1244.112, 1108.489, 905.654, 649.367, 357.204.
1108.474, 905.656, 649.367, 357.207, 69.226.
905.604, 649.367, 357.207, 69.209, 0.
